"title","content","date","variant","images","verified","author","rating","product","url" 
"Speed and ease of use.","Ipad is much too slow for me, being used to using a computer or laptop for close to 45 years.","27 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Bobbie Lamport","3.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"Great learning tool","Each of my three grandchildren old enough to use this tool got it for Christmas. They rave about it and love the idea of using the pencil for their drawings. Great hit.","31 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","RB","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"Ease of Starting Up","I just had to put the new ipad next to my old one and walah... all done! Great Product.","28 Apr 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Gweman","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"earphone port problem","I really liked the product and was addicted to it, but just within a month of purchase, the earphone port got damaged. It was working fine the last night, and the next day morning, it suddenly stopped working. I had no option other than to return it back. Anyway, I got a full refund. I don't know when I am going to use my apple pencil, a spare screen protector, and a cover for the 10.2 iPad.","27 Apr 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Aman Shrestha","2.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=56"
"Great gadget","It’s an iPad. I have had many since they first came on the market. I have taken iPads on all my travels over the last several years. I still marvel at how versatile this machine is.","26 Feb 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Eron Tworetzky","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"Love my new IPad","Excellent piece of technology.  What more can I say about Apple products?  Never had an issue.","01 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Nancyd1970","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"Not Disappointed—Great Functionality","Not disappointed, much faster than my older 10” tablet, and overall functionality exceeds my expectations! Still exploring some of the options available.","17 Apr 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Pensters","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"different","We bought it for my husband's Christmas gift. It is not big different as the old model. But i still APPLE product.","19 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Sophia","3.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"Great Price. Great Purchase","Finally upgraded! My mini was when they first came out. It didn’t even upgrade anymore. Held off until I was able to get one that was reasonable on the wallet. Great purchase. Very happy!","14 Nov 2020","Size: 32GB Style: WiFi Color: Space Gray","https://images-na.ssl-images-amazon.com/images/I/81NTVJQYZkL._SY88.jpg","Yes","Nicole","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"Great iPad","This iPad was a replacement for my iPad Pro. The new one exceeds everything about the pro.","19 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Ralph Saperstein","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"It’s Apple. As good as it gets.","It’s an Apple product. Nothing more needs to be said. You get what you pay for with them.","19 Dec 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"Great purchase for the value","Got this IPad for my daughter and she loves it!! Beautiful graphics and fast speed, with a ten hour battery life!  Certainly an improvement!!","21 Nov 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","James C.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"Great tool to use for anything you can think of","I bought the iPad as a Christmas present for my boyfriend and he loves it! He’s using it for anything you can imagine and it’s so convenient for his travels. The original package for stolen from my front porch, but after talking to Amazon management, they were so kind and send me another one. It was worth the troubles.","19 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Rieke","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"11/10","What is not to love it’s a 8th generation iPad!! Perfect for the price and it was absolutely worth it!","10 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","William Flanagan","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=57"
"Brand new in original packaging.","It came in original packaging wrapped in plastic just as if it came from the Apple store. I took it to the store after I set up and they were able to add Apple care to it just fine. The picture quality is great and I absolutely love it.","19 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Denise","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"its an iPad, works like an iPad should.","You buy an iPad, you get an iPad .  it works fine, screen is great, what more can I say.","22 Feb 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","A. Junco","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Easy to use....","Great iPad. This is the second one I have purchased. Great features, small and super light weight.","03 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","barb","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Nice size .. Nice pad..Happy Customer","Love my IPad..furst Apple product ive ever had.. Use mostly for draing and designing on the go but i love it..","05 Apr 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Sharon","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Best value.","There are more expensive iPads with nicer screens. But this handles just like my iPad Pro outside of screen. This is the best value. I like it enough to return my iPad Pro for this one.","12 Feb 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Carlos a. Hernandez","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Easy set up and user friendly","Very nice tablet! Great for gaming, coloring, Pinterest, and much more. Highly recommended","19 Nov 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","buttercup","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Satisfied customer","Absolutely impressed. This is my first iPad and I couldn’t be happier. The battery life is great and the picture quality is very clear. It is also light weight so I can carry it to work everyday. I am very satisfied with this purchase.","03 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Jmurph","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Brought this to use procreate","Brought this to use procreate and I do not regret it at all I love this tablet it takes lovely photos and I can face time my family in high resolution","06 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","https://images-na.ssl-images-amazon.com/images/I/81KanacN68L._SY88.jpg","Yes","Noora","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Top Notch Seller","Perfect! You were the only place that had the iPad immediately! Shipping - a day early!","25 Apr 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Karen A. Mason","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Decent price and brand new","Good price. Purchased as a gift for my mother. She likes it so it did the trick. Would recommend","06 Apr 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Eric","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=58"
"Helpful in college","It’s authentic it works. I got it for nursing school and it’s helped me so much with studying and being organized.","22 Apr 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Mia Caperton","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"Damage,heating up to fast.","The only problem was,the IPad got very hot within about 5-mins.I had to return the item.","12 Jan 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Gert","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"screen","The only difference I have noticed between this item and an iPad Pro is that the screen of this item is hard when you use the apple pencil to write, while the iPad Pro's screen is softer and thus more comfortable to write on. Otherwise, it's a great product.","08 Apr 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Lan","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"It's nice","First one I have ever had . Still getting used to it. But so far I like it.","23 Nov 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Julia M.James","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"Big display","What a Tablet ! Omg very very good sound. Can’t go wrong with Apple products . Very satisfied. The display is big enough and it’s just perfect.","12 Dec 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Ericka","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"iPad","It's an iPad and it works just l like the old one that I was no longer able to update the operating system.","01 Feb 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","J. D.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"I love my Apple iPad.","I like the ease of use The battery life is great I also love the big screen makes it easy to read my books.","02 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Kindle Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"Good Value","My granddaughter loves it. Easy to use and in this pandemic time, great for her to use for school.","26 Jan 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Sheila Baker","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"Awesome as always","Was given as a gift but gonna assume it performs as well as any other Apple product.","08 May 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Robbo","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"Easy setup","Great I pad! Thin! A version of my phone but larger! Easy setup with I phone nearby!","02 Nov 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","DAVID JOHNSON","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=59"
"Great value for the money","Your browser does not support HTML5 video. I was at first Skeptical about buying this iPad on Amazon. But I am happy that I made this choice, this iPad runs amazing and it comes brand new.","11 Nov 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Victoria Martinez","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=60"
"La amo cada día más","He tenido muchas tablets, pero sin duda esta ha sido la mejor ! Calidad , precio , rendimiento 10/10","25 Feb 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Antonio de la Vega","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=60"
"Awesome","iPad works perfect for my daily routine stuff. I own every model since it came out and love them all. They all still work. The new one runs much faster.","03 Jun 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Keith Giroir","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=60"
"no instructions","very hard to set up, on line instructions only, no earphones. too much money for what you get","06 Dec 2020","Size: 32GB Style: WiFi + Cellular Color: Space Gray","","Yes","sjs","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=60"
